199,20000,23157,16473,7731
200,20000,23498,16305,7716
201,20000,23498,16819,7746
202,20000,23849,16644,7711
203,20000,23849,16644,7723
204,20000,23849,16998,7711
205,20000,23849,16644,7703
206,20000,24210,16998,7723
207,20000,23849,16644,7767
208,20000,24210,16998,7706
209,20000,24210,16644,7726
210,20000,24210,17181,7731
211,20000,24210,16819,7731
212,20000,24210,17368,7749
213,20000,24583,16998,7736
214,20000,24583,17368,7726
215,20000,24583,16998,7741
216,20000,24583,17559,7713
217,20000,24583,17181,7726
218,20000,24583,17559,7733
219,20000,24583,16998,7716
220,20000,24583,17368,7721
221,20000,24583,16819,7700
222,20000,25772,17181,7736
223,20000,24583,16998,7723
224,20000,24583,17368,7751
225,20000,24583,17368,7746
226,20000,24583,17181,7731
227,20000,24583,17559,7733
228,20000,24583,17181,7731
229,20000,24583,17754,7721
230,20000,24583,17368,7700
231,20000,24583,17754,7739
232,20000,24583,17368,7741
233,20000,24583,17181,7731
234,20000,24583,17368,7726
235,20000,24583,16998,7721
236,20000,24583,17368,7718
237,20000,24583,16998,7716
238,20000,24967,17559,7736
239,20000,24583,17181,7741
240,20000,24583,17559,7731
241,20000,24583,17368,7731
242,20000,24967,17368,7723
243,20000,24967,17754,7716
244,20000,24583,17368,7736
245,20000,24967,17754,7769
246,20000,24967,17181,7746
247,20000,24583,17368,7733
248,20000,24583,17559,7726
249,20000,24583,16998,7726
250,20000,24583,17368,7721
251,20000,24583,16998,7721
252,20000,24583,17559,7728
253,20000,24583,17181,7723
254,20000,24583,17559,7721
255,20000,24583,17368,7721
256,20000,24583,17559,7716
257,20000,26631,17953,7736
258,20000,24583,17368,7749
259,20000,24583,17754,7749
260,20000,24583,17368,7751
261,20000,24967,17559,7721
262,20000,24583,17181,7723
263,20000,26631,16998,7718
264,20000,24583,17559,7726
265,20000,26631,17181,7741
266,20000,24967,17559,7711
267,20000,24583,17181,7711
268,20000,24583,17559,7736
269,20000,24583,17368,7723
270,20000,24583,17559,7728
271,20000,24583,17754,7721
272,20000,24583,17368,7736
273,20000,24583,17559,7716
274,20000,24583,17181,7728
275,20000,24583,17559,7716
276,20000,24583,16998,7741
277,20000,24583,17559,7731
278,20000,24583,17181,7754
279,20000,24583,16998,7728
280,20000,24583,17559,7721
281,20000,24583,17181,7731
282,20000,24583,17754,7767
283,20000,24583,17181,7741
284,20000,24583,17754,7721
285,20000,24583,17559,7736
286,20000,24583,17181,7723
287,20000,24583,17559,7723
288,20000,24583,17181,7741
289,20000,24210,17368,7736
290,20000,24583,16998,7718
291,20000,24583,17368,7736
292,20000,24583,16998,7718
293,20000,24583,17368,7721
294,20000,24583,17181,7711
295,20000,24583,17559,7718
296,20000,24583,17368,7716
297,20000,24583,17181,7787
298,20000,24583,17559,7741
299,20000,24583,17181,7741
300,20000,24583,17559,7726
301,20000,24583,17181,7721
302,20000,24583,17368,7751
303,20000,24583,16998,7761
304,20000,24583,17368,7756
305,20000,24583,16819,7741
306,20000,24583,17368,7721
307,20000,24583,16819,7736
308,20000,24583,17368,7713
309,20000,24583,17368,7741
310,20000,24583,17181,7736
311,20000,24583,17559,7711
312,20000,24583,17181,7741
313,20000,24583,17559,7751
314,20000,24210,16998,7721
315,20000,24583,17559,7723
316,20000,24583,16998,7708
317,20000,24583,17368,7700
318,20000,26631,16819,7726
319,20000,24583,17368,7741
320,20000,24967,16998,7741
321,20000,24583,17368,7723
322,20000,24967,16998,7731
323,20000,24583,17368,7711
324,20000,24583,17559,7718
325,20000,24583,17181,7711
326,20000,24583,17559,7711
327,20000,24583,17181,7721
328,20000,24967,17559,7761
329,20000,24967,16998,7741
330,20000,24967,17368,7721
331,20000,24583,16998,7723
332,20000,24583,17368,7700
333,20000,24583,16998,7723
334,20000,24583,17368,7741
335,20000,24210,17181,7706
336,20000,24583,17181,7726
337,20000,24583,17559,7721
338,20000,24583,17181,7746
339,20000,24583,17559,7728
340,20000,24583,17368,7718
341,20000,24583,17559,7736
