1282500402,15.00,22.32,22.91,0.54
1282528412,15.00,22.40,22.97,0.54
1282556391,15.00,22.35,22.94,0.54
1282584400,15.00,22.47,22.92,0.54
1282612379,15.00,22.49,22.95,0.54
1282640388,15.00,22.46,23.03,0.54
1282668367,15.00,23.37,23.12,0.54
1282696376,15.00,22.95,23.19,0.54
1282724355,15.00,22.83,24.18,0.54
1282752364,15.00,22.71,23.85,0.54
1282780343,15.00,23.61,23.65,0.54
1282808352,15.00,23.22,24.40,0.54
1282836344,15.00,22.99,23.86,0.54
1282864340,15.00,22.74,23.53,0.54
1282892319,15.00,22.66,23.43,0.54
1282920329,15.00,23.28,23.54,0.54
1282948307,15.00,22.90,23.64,0.54
1282976330,15.00,22.71,23.70,0.54
1283004295,15.00,22.58,23.78,0.54
1283032318,15.00,22.58,23.80,0.54
1283060283,15.00,22.55,23.77,0.54
1283088293,15.00,22.51,23.78,0.54
1283116271,15.00,22.47,23.77,0.54
1283143274,15.00,22.44,23.74,0.54
1283171253,15.00,22.48,23.75,0.54
1283198255,15.00,22.43,23.75,0.54
1283226264,15.00,22.48,24.22,0.54
1283254243,15.00,22.45,24.05,0.54
1283282252,15.00,22.42,23.94,0.54
1283310231,15.00,23.88,24.10,0.54
1283338254,15.00,23.36,23.95,0.54
1283366232,15.00,22.99,23.83,0.54
1283393221,15.00,22.79,23.82,0.54
1283421213,15.00,22.66,23.75,0.54
1283448203,15.00,22.58,23.80,0.54
1283476212,15.00,23.47,23.84,0.54
1283504203,15.00,23.80,23.89,0.54
1283532213,15.00,23.29,23.86,0.54
1283560179,15.00,22.94,23.73,0.54
1283588188,15.00,22.72,23.70,0.54
1283616167,15.00,22.63,23.88,0.54
1283643170,15.00,22.55,23.75,0.54
1283671148,15.00,22.41,23.57,0.54
1283698151,15.00,22.29,23.53,0.54
1283726160,15.00,22.35,23.59,0.54
1283754139,15.00,22.32,23.63,0.54
1283782148,15.00,22.21,23.64,0.54
1283810127,15.00,22.30,23.68,0.54
1283838136,15.00,22.32,23.66,0.54
1283866115,15.00,22.44,23.61,0.54
1283893117,15.00,22.47,23.51,0.54
1283921096,15.00,22.46,23.38,0.54
1283948099,15.00,22.45,23.31,0.54
1283976108,15.00,22.41,23.35,0.54
1284004087,15.00,22.48,23.47,0.54
1284032096,15.00,22.52,23.58,0.54
1284060075,15.00,22.59,23.63,0.54
1284088098,15.00,22.53,23.63,0.54
1284116076,15.00,22.52,23.60,0.54
1284143065,15.00,22.51,23.57,0.54
1284171044,15.00,22.63,23.53,0.54
1284198072,15.00,22.70,23.49,0.54
1284226056,15.00,22.65,23.46,0.54
1284254034,15.00,22.55,23.48,0.54
1284282044,15.00,22.44,23.47,0.54
1284310023,15.00,22.44,23.49,0.54
1284338032,15.00,23.24,23.48,0.54
1284366011,15.00,22.80,23.43,0.54
1284393025,15.00,22.59,23.37,0.54
1284420992,15.00,22.86,23.32,0.54
1284447994,15.00,22.71,23.23,0.54
1284476003,15.00,22.60,23.01,0.54
1284503982,15.00,22.51,22.87,0.54
1284531992,15.00,22.48,23.04,0.54
1284559970,15.00,22.47,23.19,0.54
1284587980,15.00,22.32,23.57,0.54
1284615958,15.00,22.16,23.44,0.54
1284642961,15.00,22.18,23.28,0.54
1284670940,15.00,22.27,23.27,0.54
1284697950,15.00,22.85,23.17,0.54
1284725964,15.00,22.61,23.07,0.54
1284753930,15.00,22.46,22.94,0.54
1284781963,15.00,22.37,22.88,0.54
1284809918,15.00,22.30,22.91,0.54
1284837928,15.00,22.86,23.02,0.54
1284865906,15.00,22.61,23.11,0.54
1284892909,15.00,22.42,23.13,0.54
1284920887,15.00,22.31,23.14,0.54
1284947890,15.00,22.26,23.17,0.54
1284975899,15.00,22.83,23.10,0.54
1285003878,15.00,22.56,23.05,0.54
1285031887,15.00,22.36,22.89,0.54
1285059866,15.00,22.21,22.78,0.54
1285087875,15.00,22.19,22.88,0.54
1285115854,15.00,22.20,23.02,0.54
1285142862,15.00,22.14,23.09,0.54
1285170835,15.00,22.11,23.17,0.54
