649716411,15.00,16.60,18.81,0.51
649743383,15.00,16.58,18.78,0.50
649770385,15.00,16.62,18.73,0.51
649797388,15.00,16.57,18.77,0.51
649824403,15.00,16.52,18.79,0.51
649851362,15.00,16.53,18.77,0.51
649878378,15.00,16.51,18.75,0.51
649905367,15.00,16.50,18.80,0.51
649932369,15.00,16.44,18.82,0.51
649959342,15.00,16.39,18.84,0.51
649986344,15.00,16.36,18.81,0.51
650013352,15.00,16.23,18.72,0.50
650040318,15.00,16.19,18.75,0.50
650067320,15.00,16.22,18.74,0.51
650094323,15.00,16.21,18.74,0.50
650121325,15.00,16.31,18.79,0.50
650148297,15.00,16.40,18.80,0.50
650175300,15.00,16.40,18.85,0.50
650202302,15.00,16.38,18.82,0.50
650229304,15.00,16.35,18.76,0.51
650256277,15.00,16.32,18.76,0.51
650283279,15.00,16.29,18.73,0.51
650310282,15.00,16.25,18.73,0.51
650337284,15.00,16.19,18.78,0.51
650364256,15.00,16.19,18.82,0.50
650391258,15.00,16.16,18.82,0.51
650418261,15.00,16.14,18.85,0.51
650445232,15.00,16.16,18.81,0.51
650472235,15.00,16.14,18.72,0.51
650499237,15.00,16.10,18.76,0.51
650526240,15.00,16.10,18.75,0.51
650553212,15.00,16.09,18.73,0.51
650580214,15.00,16.05,18.78,0.51
650607217,15.00,15.98,18.80,0.51
650634219,15.00,15.98,18.84,0.51
650661191,15.00,16.01,18.80,0.51
650688193,15.00,16.06,18.73,0.51
650715196,15.00,16.17,18.77,0.51
650742198,15.00,16.23,18.76,0.50
650769178,15.00,16.31,18.75,0.50
650796172,15.00,16.33,18.79,0.51
650823175,15.00,16.36,18.81,0.51
650850177,15.00,16.39,18.87,0.51
650877149,15.00,16.35,18.81,0.51
650904158,15.00,16.36,18.81,0.50
650931154,15.00,16.41,18.76,0.51
650958126,15.00,16.44,18.80,0.51
650985128,15.00,16.46,18.76,0.51
651012131,15.00,16.40,18.75,0.51
651039133,15.00,16.39,18.81,0.50
651066105,15.00,16.46,18.84,0.50
651093108,15.00,16.45,18.87,0.50
651120110,15.00,16.53,18.81,0.50
651147112,15.00,16.51,18.75,0.51
651174084,15.00,16.50,18.79,0.50
651201099,15.00,16.53,18.82,0.51
651228089,15.00,16.51,18.79,0.51
651255091,15.00,16.52,18.78,0.51
651282064,15.00,16.49,18.82,0.51
651309066,15.00,16.44,18.82,0.51
651336068,15.00,16.43,18.86,0.51
651363072,15.00,16.35,18.82,0.51
651390043,15.00,16.35,18.75,0.51
651417045,15.00,16.38,18.79,0.51
651444048,15.00,16.35,18.76,0.51
651471020,15.00,16.35,18.74,0.51
651498022,15.00,16.27,18.79,0.50
651525024,15.00,16.20,18.81,0.50
651552053,15.00,16.13,18.83,0.50
651578999,15.00,16.00,18.85,0.51
651606001,15.00,15.93,18.82,0.51
651633004,15.00,15.87,18.73,0.51
651660006,15.00,15.88,18.78,0.51
651686978,15.00,15.86,18.76,0.51
651713980,15.00,15.84,18.75,0.51
651740983,15.00,15.79,18.78,0.51
651767985,15.00,15.76,18.80,0.51
651794957,15.00,15.75,18.84,0.51
