933132277,15.00,18.49,23.52,0.53
933159279,15.00,18.60,23.51,0.53
933186282,15.00,18.62,23.48,0.53
933213284,15.00,18.66,23.49,0.53
933240256,15.00,18.57,23.47,0.53
933267259,15.00,18.56,23.54,0.53
933294261,15.00,18.53,23.48,0.52
933321263,15.00,18.61,23.39,0.53
933348235,15.00,18.64,23.41,0.53
933375238,15.00,18.72,23.41,0.53
933402240,15.00,18.72,23.46,0.53
933429243,15.00,18.75,23.53,0.53
933456215,15.00,18.82,23.46,0.53
933483222,15.00,18.85,23.40,0.53
933510232,15.00,18.81,23.43,0.53
933537204,15.00,18.83,23.43,0.53
933564194,15.00,18.75,23.48,0.53
933591196,15.00,18.70,23.48,0.53
933618199,15.00,18.60,23.50,0.53
933645171,15.00,18.56,23.41,0.53
933672173,15.00,18.46,23.47,0.53
933699175,15.00,18.45,23.48,0.53
933726178,15.00,18.50,23.49,0.53
933753150,15.00,18.54,23.48,0.53
933780152,15.00,18.52,23.51,0.53
933807155,15.00,18.49,23.48,0.53
933834170,15.00,18.52,23.40,0.53
933861129,15.00,18.52,23.41,0.53
933888131,15.00,18.53,23.40,0.53
933915134,15.00,18.52,23.47,0.53
933942136,15.00,18.51,23.53,0.53
933969108,15.00,18.49,23.60,0.53
933996110,15.00,18.60,23.52,0.53
934023113,15.00,18.62,23.52,0.53
934050085,15.00,18.66,23.49,0.53
934077087,15.00,18.62,23.46,0.53
934104091,15.00,18.59,23.51,0.52
934131104,15.00,18.52,23.59,0.53
934158064,15.00,18.59,23.53,0.53
934185067,15.00,18.63,23.47,0.53
934212069,15.00,18.67,23.53,0.53
934239072,15.00,18.66,23.53,0.53
934266044,15.00,18.60,23.51,0.53
934293046,15.00,18.52,23.56,0.53
934320060,15.00,18.57,23.58,0.53
934347050,15.00,18.64,23.66,0.53
934374022,15.00,18.69,23.58,0.53
934401025,15.00,18.67,23.48,0.53
934428027,15.00,18.66,23.47,0.53
934454999,15.00,18.70,23.47,0.53
934482002,15.00,18.67,23.53,0.53
934509017,15.00,18.72,23.54,0.53
934536007,15.00,18.74,23.58,0.53
934563004,15.00,18.76,23.53,0.53
934589981,15.00,18.78,23.44,0.53
934616983,15.00,18.80,23.47,0.53
934643986,15.00,18.81,23.45,0.53
934670958,15.00,18.92,23.49,0.53
934697973,15.00,18.97,23.51,0.53
934724962,15.00,18.98,23.55,0.53
934751965,15.00,19.02,23.47,0.53
934778937,15.00,19.04,23.49,0.53
934805939,15.00,19.06,23.47,0.53
934832942,15.00,19.03,23.49,0.53
934859944,15.00,18.99,23.47,0.53
934886916,15.00,19.00,23.54,0.53
934913918,15.00,18.98,23.46,0.53
934940921,15.00,18.94,23.35,0.53
934967893,15.00,18.90,23.38,0.53
934994895,15.00,18.95,23.39,0.53
935021904,15.00,18.97,23.46,0.53
935048912,15.00,18.91,23.50,0.53
935075872,15.00,18.92,23.58,0.53
935102874,15.00,18.97,23.50,0.53
935129877,15.00,18.95,23.51,0.53
935156879,15.00,18.97,23.52,0.53
935183865,15.00,19.05,23.47,0.53
935210853,15.00,19.05,23.48,0.53
935237856,15.00,19.04,23.55,0.53
935264872,15.00,19.02,23.50,0.53
935291830,15.00,18.95,23.44,0.53
935318833,15.00,18.93,23.50,0.53
935345835,15.00,18.90,23.51,0.53
935372838,15.00,19.35,23.79,0.53
935399809,15.00,19.14,23.72,0.53
935426822,15.00,18.93,23.68,0.53
935453814,15.00,18.85,23.69,0.53
935480786,15.00,18.74,23.54,0.53
935507789,15.00,18.68,23.55,0.53
935534791,15.00,18.66,23.52,0.53
935561792,15.00,18.70,23.49,0.53
935588765,15.00,18.74,23.50,0.53
935615768,15.00,18.71,23.56,0.53
935642770,15.00,18.73,23.49,0.53
935669773,15.00,18.70,23.43,0.53
935696745,15.00,18.66,23.49,0.53
935723747,15.00,18.63,23.46,0.53
935750763,15.00,18.63,23.50,0.53
935777752,15.00,18.65,23.51,0.53
935804724,15.00,18.62,23.58,0.53
935831726,15.00,18.56,23.54,0.53
935858729,15.00,18.54,23.46,0.53
935885707,15.00,18.50,23.53,0.53
935912703,15.00,18.52,23.49,0.53
935939705,15.00,18.54,23.55,0.53
935966708,15.00,18.60,23.56,0.53
935993680,15.00,18.57,23.64,0.52
936020682,15.00,18.55,23.55,0.53
936047685,15.00,18.48,23.48,0.53
936074687,15.00,18.53,23.52,0.53
936101659,15.00,18.57,23.52,0.52
936128665,15.00,18.55,23.53,0.53
936155664,15.00,18.58,23.57,0.53
936182679,15.00,18.58,23.59,0.53
936209638,15.00,18.62,23.63,0.53
936236640,15.00,18.66,23.54,0.53
936263643,15.00,18.67,23.58,0.53
936290645,15.00,18.70,23.56,0.53
936317617,15.00,18.66,23.53,0.53
936344620,15.00,18.61,23.57,0.53
936371622,15.00,18.57,23.59,0.53
936398594,15.00,18.64,23.67,0.53
936425597,15.00,18.61,23.64,0.53
936452599,15.00,18.65,23.56,0.53
936479602,15.00,18.64,23.59,0.53
936506573,15.00,18.63,23.60,0.53
936533576,15.00,18.57,23.57,0.53
936560578,15.00,18.58,23.61,0.53
936587581,15.00,18.60,23.62,0.53
936614552,15.00,18.61,23.70,0.53
936641567,15.00,18.55,23.64,0.53
936668570,15.00,18.52,23.62,0.53
936695560,15.00,18.49,23.58,0.53
936722532,15.00,18.57,23.66,0.53
936749534,15.00,18.57,23.65,0.53
936776536,15.00,18.60,23.66,0.53
936803539,15.00,18.59,23.72,0.53
936830511,15.00,18.60,23.74,0.53
936857513,15.00,18.57,23.75,0.53
936884529,15.00,18.62,23.82,0.53
936911487,15.00,18.67,23.76,0.53
936938490,15.00,18.71,23.67,0.53
936965493,15.00,18.68,23.72,0.53
936992507,15.00,18.65,23.75,0.53
937019467,15.00,18.60,23.73,0.53
937046469,15.00,18.66,23.69,0.53
937073471,15.00,18.68,23.73,0.53
937100474,15.00,18.65,23.75,0.53
937127446,15.00,18.66,23.80,0.53
937154448,15.00,18.63,23.74,0.53
937181457,15.00,18.67,23.70,0.53
937208453,15.00,18.69,23.64,0.53
937235425,15.00,18.78,23.67,0.53
937262428,15.00,18.84,23.65,0.53
937289430,15.00,18.82,23.64,0.53
937316414,15.00,18.85,23.69,0.53
937343404,15.00,18.85,23.71,0.53
937370407,15.00,18.85,23.77,0.53
937397409,15.00,18.80,23.70,0.53
937424394,15.00,18.71,23.66,0.53
937451383,15.00,18.73,23.59,0.53
937478386,15.00,18.76,23.66,0.53
937505388,15.00,18.72,23.64,0.53
937532360,15.00,18.76,23.63,0.53
937559363,15.00,18.75,23.67,0.53
937586365,15.00,18.65,23.69,0.53
937613367,15.00,18.54,23.76,0.53
937640339,15.00,18.54,23.67,0.53
937667348,15.00,18.49,23.66,0.53
937694344,15.00,18.56,23.60,0.53
937721347,15.00,18.53,23.65,0.53
937748319,15.00,18.53,23.64,0.53
937775321,15.00,18.48,23.62,0.53
937802323,15.00,18.50,23.67,0.53
937829295,15.00,18.52,23.70,0.53
937856310,15.00,18.45,23.74,0.53
937883300,15.00,18.42,23.70,0.53
937910303,15.00,18.65,24.08,0.53
937937274,15.00,18.62,23.93,0.53
937964277,15.00,18.60,23.82,0.53
937991279,15.00,18.56,23.73,0.53
938018294,15.00,18.49,23.70,0.53
938045254,15.00,18.66,23.70,0.53
938072256,15.00,18.59,23.69,0.53
938099258,15.00,18.56,23.73,0.53
938126261,15.00,18.53,23.67,0.53
938153233,15.00,18.45,23.58,0.53
938180235,15.00,18.40,23.61,0.53
938207238,15.00,18.48,23.61,0.53
938234240,15.00,18.53,23.58,0.53
938261212,15.00,18.62,23.66,0.53
938288215,15.00,18.57,23.66,0.53
938315217,15.00,18.52,23.73,0.53
938342189,15.00,18.46,23.65,0.53
938369200,15.00,18.51,23.63,0.53
938396194,15.00,18.59,23.58,0.53
938423196,15.00,18.61,23.61,0.53
938450168,15.00,18.59,23.59,0.53
938477170,15.00,18.61,23.60,0.53
938504173,15.00,18.56,23.65,0.53
938531175,15.00,18.58,23.69,0.53
938558160,15.00,18.57,23.76,0.53
938585150,15.00,18.62,23.73,0.53
938612152,15.00,18.60,23.74,0.53
938639155,15.00,18.60,23.70,0.53
938666126,15.00,18.56,23.79,0.53
938693129,15.00,18.63,23.83,0.53
938720131,15.00,18.67,23.81,0.53
938747134,15.00,18.76,23.80,0.53
938774106,15.00,18.80,23.81,0.53
938801113,15.00,18.78,23.82,0.53
938828110,15.00,18.78,23.89,0.53
938855082,15.00,18.72,23.91,0.53
938882085,15.00,18.71,23.94,0.53
938909087,15.00,18.75,23.94,0.53
938936090,15.00,18.74,23.98,0.53
938963061,15.00,18.79,23.93,0.53
938990064,15.00,18.82,23.91,0.53
939017066,15.00,18.81,23.92,0.53
939044069,15.00,18.82,23.85,0.53
939071041,15.00,18.75,23.91,0.53
939098043,15.00,18.78,23.95,0.53
939125046,15.00,18.82,23.97,0.53
939152048,15.00,18.79,23.93,0.53
939179020,15.00,18.79,23.88,0.53
939206023,15.00,18.78,23.85,0.53
939233038,15.00,18.73,23.84,0.53
939260027,15.00,18.72,23.86,0.53
939286999,15.00,18.64,23.87,0.53
939314001,15.00,18.66,23.90,0.53
939341004,15.00,18.63,23.95,0.53
939367976,15.00,18.73,23.89,0.53
939394978,15.00,18.73,23.85,0.53
939421981,15.00,18.72,23.77,0.53
939448982,15.00,18.73,23.82,0.53
939475955,15.00,18.65,23.87,0.53
939502958,15.00,18.68,23.85,0.53
939529960,15.00,18.61,23.80,0.53
939556962,15.00,18.66,23.78,0.53
939583934,15.00,18.64,23.82,0.53
939610937,15.00,18.61,23.85,0.53
939637939,15.00,18.58,23.89,0.53
939664942,15.00,18.63,23.91,0.53
939691913,15.00,18.62,23.96,0.53
939718916,15.00,18.67,23.89,0.53
939745918,15.00,18.71,23.84,0.53
939772890,15.00,18.75,23.75,0.53
939799893,15.00,18.76,23.78,0.53
939826908,15.00,18.74,23.81,0.53
939853897,15.00,18.83,23.79,0.53
939880869,15.00,18.89,23.77,0.53
939907884,15.00,18.87,23.78,0.52
939934874,15.00,18.92,23.79,0.53
939961877,15.00,19.05,23.81,0.53
